Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt
582,CMN,94536,835100,0,3,Centerville,False
583,ST,94536,832210,2,3,Centerville,True
584,CMN,94538,835310,0,3,Downtown / BART,False
585,DR,94538,832620,2,3,Centerville,True
586,ST,94538,835310,0,3,Downtown / BART,True
587,CMN,94536,835010,0,3,Centerville,False
588,CMN,94536,835100,0,3,Centerville,False
589,WAY,94538,832620,1,3,Centerville,False
590,PKWY,94536,835100,0,3,Centerville,False
591,DR,94536,832400,0,3,Centerville,False
592,DR,94536,835300,0,3,Downtown / BART,True
593,AVE,94538,835310,0,3,Downtown / BART,True
594,DR,94536,835300,0,3,Downtown / BART,True
595,BLVD,94538,835310,0,3,Downtown / BART,True
596,AVE,94538,832600,1,3,Centerville,False
597,AVE,94538,832600,1,3,Centerville,False
598,CMN,94538,835310,0,3,Downtown / BART,False
599,ST,94538,832800,0,3,Centerville,False
600,WAY,94536,832400,0,3,Centerville,False
601,TER,94538,835420,0,3,Downtown / BART,True
602,ST,94538,832810,0,3,Centerville,False
603,CT,94538,832710,0,3,Centerville,False
604,AVE,94538,835300,0,3,Downtown / BART,True
605,WAY,94536,835400,0,3,Downtown / BART,False
606,WAY,94536,832400,0,3,Centerville,False
607,CMN,94536,835100,0,3,Centerville,False
608,CT,94538,832900,0,3,Centerville,False
609,CMN,94536,832210,2,3,Centerville,False
610,CT,94536,831730,0,3,Downtown / BART,False
611,ST,94538,832800,0,3,Centerville,False
612,AVE,94538,835300,0,3,Downtown / BART,True
613,DR,94538,832810,0,3,Centerville,False
614,WAY,94538,832610,2,3,Centerville,False
615,CIR,94536,835400,0,3,Downtown / BART,False
616,DR,94538,832620,2,3,Centerville,False
617,CMN,94536,835100,0,3,Centerville,False
618,TER,94536,835200,0,3,Centerville,False
619,BLVD,94538,835310,0,3,Downtown / BART,True
620,CMN,94538,835310,0,3,Downtown / BART,False
621,DR,94536,835300,0,3,Downtown / BART,True
622,BLVD,94538,832700,2,3,Centerville,True
623,CMN,94538,832910,0,3,Centerville,False
624,BLVD,94538,832700,2,3,Centerville,True
625,AVE,94538,832620,2,3,Centerville,False
626,WAY,94538,832600,1,3,Centerville,False
627,AVE,94538,832210,1,3,Centerville,True
628,CT,94538,832710,0,3,Centerville,True
629,DR,94538,832620,2,3,Centerville,False
630,DR,94538,832900,0,3,Centerville,False
631,BLVD,94538,835310,0,3,Downtown / BART,True
632,WAY,94538,832610,2,3,Centerville,True
633,BLVD,94538,832700,1,3,Centerville,True
634,CT,94536,835100,0,3,Centerville,False
635,ST,94536,835300,0,3,Downtown / BART,True
636,LOOP,94536,835010,0,3,Centerville,False
637,DR,94538,832620,2,3,Centerville,True
638,DR,94538,832810,0,3,Centerville,False
639,PKWY,94536,835300,0,3,Downtown / BART,True
640,CT,94538,832710,0,3,Centerville,False
641,BLVD,94538,832700,2,3,Centerville,True
642,BLVD,94538,835310,0,3,Downtown / BART,True
643,CMN,94536,832210,1,3,Centerville,False
644,CMN,94536,835000,0,3,Downtown / BART,False
645,CT,94536,835400,0,3,Downtown / BART,False
646,AVE,94538,832400,0,3,Centerville,True
647,CMN,94538,832610,1,3,Centerville,False
648,RD,94536,832400,0,3,Centerville,False
649,CMN,94538,832620,2,3,Centerville,False
650,CT,94536,835500,0,3,Downtown / BART,False
651,DR,94536,832110,0,3,Centerville,False
652,AVE,94536,835200,0,3,Centerville,True
653,CMN,94538,835310,0,3,Downtown / BART,False
654,DR,94538,832800,0,3,Centerville,False
655,PL,94538,832910,0,3,Centerville,False
656,BLVD,94538,832810,0,3,Centerville,False
657,AVE,94536,835300,0,3,Downtown / BART,True
658,ST,94536,835300,0,3,Downtown / BART,True
659,ST,94536,835300,0,3,Downtown / BART,True
660,DR,94536,832210,2,3,Centerville,False
661,BLVD,94538,835310,0,3,Downtown / BART,True
662,DR,94538,832600,1,3,Centerville,False
663,AVE,94538,832710,0,3,Centerville,False
664,CMN,94538,832610,1,3,Centerville,False
665,DR,94538,832620,1,3,Centerville,False
666,CT,94536,832210,2,3,Centerville,False
667,CMN,94538,832910,0,3,Centerville,False
668,AVE,94538,835300,0,3,Downtown / BART,True
669,WAY,94536,832400,0,3,Centerville,False
670,BLVD,94538,835310,0,3,Downtown / BART,True
671,WAY,94538,832710,0,3,Centerville,False
672,ST,94536,835200,0,3,Centerville,True
673,CT,94538,832600,1,3,Centerville,False
674,DR,94538,832810,0,3,Centerville,False
675,ST,94536,835300,0,3,Downtown / BART,True
676,DR,94538,832610,2,3,Centerville,True
677,TER,94536,832110,0,3,Centerville,False
678,AVE,94538,832810,0,3,Centerville,False
679,AVE,94538,832710,0,3,Centerville,False
680,DR,94536,832110,0,3,Centerville,False
681,CMN,94538,832620,2,3,Centerville,False
682,BLVD,94538,832700,2,3,Centerville,True
683,AVE,94538,832400,0,3,Centerville,True
684,BLVD,94538,835310,0,3,Downtown / BART,True
685,CMN,94538,832610,1,3,Centerville,False
686,CMN,94538,832610,1,3,Centerville,False
687,CMN,94536,835100,0,3,Centerville,False
688,DR,94538,832900,0,3,Centerville,False
689,RD,94538,832900,0,3,Centerville,False
690,CT,94536,835010,0,3,Centerville,False
691,DR,94538,832610,1,3,Centerville,False
692,ST,94536,835200,0,3,Centerville,True
693,CT,94536,835040,0,3,Downtown / BART,False
694,PL,94538,832910,0,3,Centerville,False
695,TER,94538,832610,2,3,Centerville,False
696,WAY,94538,832620,1,3,Centerville,False
697,CMN,94538,835310,0,3,Downtown / BART,False
698,TER,94536,835000,0,3,Downtown / BART,False
699,DR,94538,832620,2,3,Centerville,False
700,AVE,94536,835400,0,3,Downtown / BART,False
701,CMN,94538,835310,0,3,Downtown / BART,False
702,CT,94536,831730,0,3,Downtown / BART,False
703,DR,94536,835300,0,3,Downtown / BART,True
704,DR,94536,832110,0,3,Centerville,False
705,DR,94536,832210,2,3,Centerville,False
706,BLVD,94538,832700,1,3,Centerville,False
707,DR,94536,832110,0,3,Centerville,False
708,AVE,94538,832600,1,3,Centerville,True
709,DR,94536,835300,0,3,Downtown / BART,True
710,AVE,94538,832600,1,3,Centerville,False
711,RD,94536,832400,0,3,Centerville,False
712,RD,94538,832600,1,3,Centerville,False
713,CMN,94538,835310,0,3,Downtown / BART,False
714,CMN,94536,832210,1,3,Centerville,False
715,ST,94538,832600,1,3,Centerville,False
716,DR,94538,832900,0,3,Centerville,False
717,CT,94538,832600,1,3,Centerville,False
718,PL,94538,832910,0,3,Centerville,False
719,BLVD,94538,835310,0,3,Downtown / BART,True
720,CMN,94538,835310,0,3,Downtown / BART,False
721,CT,94536,832110,0,3,Centerville,False
722,TER,94536,835100,0,3,Centerville,False
723,CT,94536,831730,0,3,Downtown / BART,False
724,DR,94538,832610,2,3,Centerville,True
725,DR,94538,832810,0,3,Centerville,False
726,CMN,94536,835000,0,3,Downtown / BART,False
727,DR,94536,835400,0,3,Downtown / BART,False
728,AVE,94538,832400,0,3,Centerville,False
729,CT,94538,832900,0,3,Centerville,False
730,ST,94536,835300,0,3,Downtown / BART,True
731,BLVD,94536,835100,0,3,Centerville,True
732,BLVD,94536,835050,0,3,Centerville,False
733,DR,94538,832810,0,3,Centerville,False
734,AVE,94538,832620,2,3,Centerville,False
735,CMN,94538,832910,0,3,Centerville,False
736,CT,94538,832800,0,3,Centerville,False
737,ST,94536,835300,0,3,Downtown / BART,True
738,TER,94536,835000,0,3,Downtown / BART,False
739,CT,94536,835100,0,3,Centerville,False
740,AVE,94536,835500,0,3,Downtown / BART,True
741,WAY,94538,832900,0,3,Centerville,False
742,CT,94538,832600,1,3,Centerville,False
743,BLVD,94538,832700,2,3,Centerville,True
744,ST,94536,832110,0,3,Centerville,False
745,CMN,94538,835310,0,3,Downtown / BART,False
746,CT,94536,832400,0,3,Centerville,False
747,ST,94538,832710,0,3,Centerville,False
748,DR,94538,832810,0,3,Centerville,False
749,ST,94536,835010,0,3,Centerville,False
750,AVE,94538,835300,0,3,Downtown / BART,True
751,ST,94538,832810,0,3,Centerville,False
752,RD,94538,832600,1,3,Centerville,False
753,CT,94536,835500,0,3,Downtown / BART,False
754,ST,94536,835100,0,3,Centerville,False
755,DR,94538,832710,0,3,Centerville,False
756,TER,94536,835200,0,3,Centerville,False
757,CT,94538,832800,0,3,Centerville,False
758,CT,94536,831730,0,3,Downtown / BART,False
759,AVE,94536,835300,0,3,Downtown / BART,True
760,BLVD,94538,832700,2,3,Centerville,True
761,DR,94538,832810,0,3,Centerville,False
762,TER,94536,835200,0,3,Centerville,False
763,AVE,94538,835310,0,3,Downtown / BART,True
764,ST,94536,832210,1,3,Centerville,True
765,PKWY,94536,835300,0,3,Downtown / BART,True
766,TER,94538,832910,0,3,Centerville,False
767,RD,94538,832900,0,3,Centerville,False
768,DR,94536,832110,0,3,Centerville,False
769,AVE,94538,832400,0,3,Centerville,True
770,ST,94536,835000,0,3,Downtown / BART,True
771,CT,94536,835400,0,3,Downtown / BART,False
772,WAY,94538,832620,2,3,Centerville,False
773,CT,94538,832800,0,3,Centerville,False
774,WAY,94538,832620,2,3,Centerville,False
775,DR,94536,835300,0,3,Downtown / BART,True
776,CMN,94536,835420,0,3,Downtown / BART,False
777,CT,94538,832800,0,3,Centerville,False
778,CT,94538,832800,0,3,Centerville,False
779,AVE,94538,835300,0,3,Downtown / BART,True
780,DR,94536,832400,0,3,Centerville,False
781,BLVD,94536,835010,0,3,Centerville,False
782,CMN,94538,832620,2,3,Centerville,False
783,TER,94536,832110,0,3,Centerville,False
784,CT,94538,832600,1,3,Centerville,False
785,AVE,94538,832800,0,3,Centerville,False
786,DR,94538,832710,0,3,Centerville,False
787,WAY,94538,832900,0,3,Centerville,False
788,PKWY,94536,835000,0,3,Downtown / BART,True
789,CMN,94536,835010,0,3,Centerville,False
790,TER,94536,835500,0,3,Downtown / BART,False
791,AVE,94536,835040,0,3,Downtown / BART,False
792,PL,94538,832910,0,3,Centerville,False
793,CT,94538,832620,1,3,Centerville,False
794,AVE,94536,835500,0,3,Downtown / BART,True
795,RD,94538,832600,1,3,Centerville,False
796,WAY,94536,832400,0,3,Centerville,False
797,BLVD,94538,832700,2,3,Centerville,True
798,BLVD,94538,832700,2,3,Centerville,True
799,CMN,94538,835310,0,3,Downtown / BART,False
800,AVE,94538,832400,0,3,Centerville,False
801,LOOP,94536,835010,0,3,Centerville,False
802,CMN,94538,832610,1,3,Centerville,False
803,WAY,94538,832600,1,3,Centerville,False
804,ST,94536,832110,0,3,Centerville,False
805,GRN,94536,835400,0,3,Downtown / BART,False
806,CMN,94538,832910,0,3,Centerville,False
807,WAY,94536,832210,1,3,Centerville,False
808,ST,94538,832800,0,3,Centerville,False
809,CMN,94538,832910,0,3,Centerville,False
810,AVE,94538,832210,1,3,Centerville,True
811,PKWY,94536,835300,0,3,Downtown / BART,True
812,WAY,94536,832210,2,3,Centerville,False
813,ST,94538,832800,0,3,Centerville,False
814,LN,94538,832610,2,3,Centerville,True
815,TER,94538,832610,2,3,Centerville,False
816,CT,94536,835100,0,3,Centerville,False
817,CMN,94536,835100,0,3,Centerville,False
818,PL,94538,832910,0,3,Centerville,False
819,CT,94536,831730,0,3,Downtown / BART,False
820,ST,94538,835310,0,3,Downtown / BART,True
821,BLVD,94538,832700,1,3,Centerville,True
822,DR,94536,835300,0,3,Downtown / BART,True
823,BLVD,94538,832700,2,3,Centerville,True
824,WAY,94536,835040,0,3,Downtown / BART,False
825,DR,94538,832810,0,3,Centerville,False
826,AVE,94536,835300,0,3,Downtown / BART,True
827,CMN,94536,835420,0,3,Downtown / BART,False
828,DR,94538,832710,0,3,Centerville,False
829,DR,94536,832110,0,3,Centerville,False
830,TER,94536,835100,0,3,Centerville,False
831,CMN,94536,835100,0,3,Centerville,False
832,TER,94538,835420,0,3,Downtown / BART,False
833,AVE,94536,835200,0,3,Centerville,True
834,PL,94536,835500,0,3,Downtown / BART,False
835,CT,94538,832600,1,3,Centerville,False
836,DR,94538,832810,0,3,Centerville,False
837,DR,94536,835300,0,3,Downtown / BART,True
838,WAY,94536,832400,0,3,Centerville,False
839,AVE,94538,835300,0,3,Downtown / BART,True
840,DR,94536,832210,1,3,Centerville,True
841,CT,94538,832910,0,3,Centerville,False
842,PL,94538,832910,0,3,Centerville,False
843,CMN,94536,832210,2,3,Centerville,False
844,CT,94536,832110,0,3,Centerville,False
845,DR,94536,832400,0,3,Centerville,False
846,AVE,94536,835300,0,3,Downtown / BART,True
847,BLVD,94538,832700,2,3,Centerville,True
848,AVE,94536,835040,0,3,Downtown / BART,False
849,BLVD,94538,835310,0,3,Downtown / BART,True
850,WAY,94536,832210,2,3,Centerville,False
851,WAY,94538,832620,2,3,Centerville,False
852,AVE,94538,832600,1,3,Centerville,False
853,RD,94538,832600,1,3,Centerville,False
854,ST,94536,835400,0,3,Downtown / BART,False
855,PL,94538,832910,0,3,Centerville,False
856,BLVD,94538,832700,2,3,Centerville,True
857,DR,94536,832210,2,3,Centerville,False
858,ST,94536,835200,0,3,Centerville,True
859,PL,94538,832910,0,3,Centerville,False
860,CMN,94536,835000,0,3,Downtown / BART,False
861,BLVD,94538,835310,0,3,Downtown / BART,True
862,BLVD,94538,835310,0,3,Downtown / BART,True
863,CT,94536,835000,0,3,Downtown / BART,False
864,ST,94536,835300,0,3,Downtown / BART,True
865,WAY,94538,832600,1,3,Centerville,True
866,PL,94538,832910,0,3,Centerville,False
867,TER,94536,835000,0,3,Downtown / BART,False
868,AVE,94536,832110,0,3,Centerville,False
869,PL,94538,832910,0,3,Centerville,False
870,AVE,94536,835200,0,3,Centerville,True
871,LN,94538,832900,0,3,Centerville,False
872,TER,94536,835100,0,3,Centerville,True
873,DR,94538,832800,0,3,Centerville,False
874,AVE,94538,835300,0,3,Downtown / BART,False
875,CMN,94536,835100,0,3,Centerville,True
876,BLVD,94536,832210,1,3,Centerville,True
877,PL,94538,832910,0,3,Centerville,False
878,AVE,94538,835310,0,3,Downtown / BART,True
879,DR,94536,835300,0,3,Downtown / BART,True
880,AVE,94538,832210,2,3,Centerville,False
881,DR,94538,832900,0,3,Centerville,False
882,CMN,94536,835100,0,3,Centerville,False
883,WAY,94536,832400,0,3,Centerville,False
884,WAY,94538,832600,1,3,Centerville,False
885,PL,94536,835410,0,3,Downtown / BART,False
886,DR,94536,835400,0,3,Downtown / BART,False
887,TER,94538,835420,0,3,Downtown / BART,False
888,DR,94536,832400,0,3,Centerville,False
889,RD,94538,832600,1,3,Centerville,False
890,DR,94536,832400,0,3,Centerville,False
891,AVE,94536,835040,0,3,Downtown / BART,False
892,AVE,94538,835310,0,3,Downtown / BART,True
893,ST,94536,832210,1,3,Centerville,True
894,BLVD,94536,835500,0,3,Downtown / BART,False
895,RD,94538,832600,1,3,Centerville,False
896,DR,94538,832620,1,3,Centerville,False
897,DR,94538,832900,0,3,Centerville,False
898,CMN,94536,835100,0,3,Centerville,False
899,LOOP,94536,835010,0,3,Centerville,False
900,DR,94538,832620,1,3,Centerville,False
901,CT,94538,832900,0,3,Centerville,False
902,CT,94536,835410,0,3,Downtown / BART,False
903,CMN,94538,832610,1,3,Centerville,False
904,AVE,94538,835310,0,3,Downtown / BART,True
905,CT,94538,832800,0,3,Centerville,False
906,PKWY,94536,835000,0,3,Downtown / BART,True
907,CMN,94536,835300,0,3,Downtown / BART,False
908,CMN,94538,835310,0,3,Downtown / BART,False
909,PL,94538,832910,0,3,Centerville,False
910,TER,94538,832610,2,3,Centerville,False
911,DR,94536,832400,0,3,Centerville,False
912,DR,94536,835400,0,3,Downtown / BART,True
913,ST,94536,835000,0,3,Downtown / BART,True
914,TER,94536,835100,0,3,Centerville,False
915,AVE,94538,832800,0,3,Centerville,False
916,RD,94538,832600,1,3,Centerville,False
917,PKWY,94536,835200,0,3,Centerville,True
918,GRN,94536,835400,0,3,Downtown / BART,False
919,WAY,94536,832210,2,3,Centerville,False
920,CT,94536,835040,0,3,Downtown / BART,False
921,WAY,94536,835420,0,3,Downtown / BART,True
922,ST,94536,835000,0,3,Downtown / BART,True
923,CMN,94538,835310,0,3,Downtown / BART,False
924,CMN,94536,835200,0,3,Centerville,False
925,RD,94538,832900,0,3,Centerville,False
926,PL,94538,832910,0,3,Centerville,False
927,DR,94538,832810,0,3,Centerville,False
928,DR,94536,835400,0,3,Downtown / BART,False
929,AVE,94538,835300,0,3,Downtown / BART,True
930,CT,94538,832600,1,3,Centerville,False
931,CIR,94536,835400,0,3,Downtown / BART,False
932,AVE,94536,835300,0,3,Downtown / BART,True
933,PL,94538,832910,0,3,Centerville,False
934,AVE,94536,835200,0,3,Centerville,True
935,RD,94538,832810,0,3,Centerville,True
936,AVE,94538,832710,0,3,Centerville,False
937,CT,94536,831730,0,3,Downtown / BART,False
938,CT,94536,835410,0,3,Downtown / BART,False
939,CT,94536,835500,0,3,Downtown / BART,False
940,BLVD,94538,835310,0,3,Downtown / BART,True
941,CT,94536,831730,0,3,Downtown / BART,False
942,DR,94538,832800,0,3,Centerville,False
943,PL,94538,832910,0,3,Centerville,False
944,WAY,94538,832620,2,3,Centerville,False
945,PL,94538,832910,0,3,Centerville,False
946,RD,94538,832600,1,3,Centerville,False
947,BLVD,94538,835310,0,3,Downtown / BART,True
948,PL,94538,832910,0,3,Centerville,False
949,ST,94536,835200,0,3,Centerville,True
950,CT,94536,831730,0,3,Downtown / BART,False
951,AVE,94536,832400,0,3,Centerville,False
952,ST,94536,835000,0,3,Downtown / BART,True
953,DR,94536,832400,0,3,Centerville,False
954,BLVD,94538,832700,2,3,Centerville,True
955,LN,94538,832700,1,3,Centerville,False
956,CMN,94538,835310,0,3,Downtown / BART,False
957,AVE,94538,835300,0,3,Downtown / BART,True
958,CMN,94538,832620,2,3,Centerville,False
959,AVE,94538,832210,1,3,Centerville,True
960,WAY,94538,832900,0,3,Centerville,False
961,DR,94538,835310,0,3,Downtown / BART,True
962,ST,94538,832800,0,3,Centerville,False
963,ST,94538,832810,0,3,Centerville,False
964,DR,94536,835100,0,3,Centerville,False
965,ST,94536,835100,0,3,Centerville,False
966,DR,94536,835400,0,3,Downtown / BART,False
967,CMN,94536,835100,0,3,Centerville,False
968,DR,94538,832900,0,3,Centerville,False
969,BLVD,94538,835310,0,3,Downtown / BART,True
970,CMN,94536,835300,0,3,Downtown / BART,False
971,LOOP,94536,835010,0,3,Centerville,False
972,PL,94538,832910,0,3,Centerville,False
973,DR,94536,835100,0,3,Centerville,False
974,CT,94538,832800,0,3,Centerville,False
975,ST,94538,832800,0,3,Centerville,False
976,DR,94538,832800,0,3,Centerville,False
977,BLVD,94538,832700,1,3,Centerville,True
978,PL,94538,832910,0,3,Centerville,False
979,AVE,94538,832400,0,3,Centerville,False
980,WAY,94538,832900,0,3,Centerville,False
981,CMN,94538,835310,0,3,Downtown / BART,False
982,AVE,94538,835300,0,3,Downtown / BART,True
983,BLVD,94538,835310,0,3,Downtown / BART,True
984,PL,94538,832910,0,3,Centerville,False
985,CT,94536,835400,0,3,Downtown / BART,False
986,CMN,94536,835100,0,3,Centerville,False
987,ST,94536,835000,0,3,Downtown / BART,True
988,WAY,94538,832610,2,3,Centerville,True
989,ST,94536,835300,0,3,Downtown / BART,True
990,CMN,94538,835310,0,3,Downtown / BART,False
991,CT,94538,832600,1,3,Centerville,False
992,PL,94538,832600,1,3,Centerville,False
993,ST,94536,835300,0,3,Downtown / BART,True
994,CMN,94538,835310,0,3,Downtown / BART,False
995,AVE,94538,835300,0,3,Downtown / BART,False
996,DR,94538,832810,0,3,Centerville,False
997,CT,94536,831730,0,3,Downtown / BART,False
998,ST,94538,832800,0,3,Centerville,False
999,CT,94538,832800,0,3,Centerville,False
1000,PL,94538,832910,0,3,Centerville,False
1001,AVE,94536,832110,0,3,Centerville,False
1002,TER,94538,832610,1,3,Centerville,False
1003,AVE,94536,832400,0,3,Centerville,False
1004,BLVD,94536,832210,1,3,Centerville,True
1005,WAY,94536,832210,2,3,Centerville,False
1006,AVE,94536,835040,0,3,Downtown / BART,False
1007,CT,94538,832800,0,3,Centerville,False
1008,CT,94538,832810,0,3,Centerville,False
1009,WAY,94536,835420,0,3,Downtown / BART,True
1010,CT,94538,832900,0,3,Centerville,False
1011,AVE,94538,835300,0,3,Downtown / BART,True
1012,CMN,94536,835300,0,3,Downtown / BART,False
1013,WAY,94538,832900,0,3,Centerville,False
1014,AVE,94538,835310,0,3,Downtown / BART,True
1015,DR,94536,835300,0,3,Downtown / BART,True
1016,DR,94538,832900,0,3,Centerville,False
1017,AVE,94538,832400,0,3,Centerville,False
1018,DR,94536,832110,0,3,Centerville,False
1019,CMN,94536,835100,0,3,Centerville,False
1020,AVE,94536,835300,0,3,Downtown / BART,True
1021,WAY,94536,835410,0,3,Downtown / BART,False
1022,RD,94538,832600,1,3,Centerville,False
1023,CMN,94536,835400,0,3,Downtown / BART,False
1024,CMN,94536,835100,0,3,Centerville,False
1025,ST,94538,832800,0,3,Centerville,False
1026,AVE,94536,835040,0,3,Downtown / BART,False
1027,WAY,94536,835420,0,3,Downtown / BART,True
1028,DR,94538,832900,0,3,Centerville,False
