Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt,cHid
1914,AVE,94536,832110,0,3,Centerville,False,1914
1915,AVE,94538,835310,0,3,Downtown / BART,True,1915
1916,BLVD,94538,835310,0,3,Downtown / BART,True,1916
1917,TER,94538,832910,0,3,Centerville,False,1917
1918,CMN,94538,832620,2,3,Centerville,False,1918
1919,AVE,94536,835300,0,3,Downtown / BART,True,1919
1920,PL,94538,832900,0,3,Centerville,False,1920
1921,PKWY,94536,835000,0,3,Downtown / BART,True,1921
1922,CT,94536,831730,0,3,Downtown / BART,False,1922
1923,BLVD,94538,835310,0,3,Downtown / BART,True,1923
1924,WAY,94536,832400,0,3,Centerville,False,1924
1925,BLVD,94536,835010,0,3,Centerville,False,1925
1926,AVE,94538,835300,0,3,Downtown / BART,True,1926
1927,CT,94536,831730,0,3,Downtown / BART,False,1927
1928,LN,94538,832900,0,3,Centerville,False,1928
1929,WAY,94538,832620,2,3,Centerville,False,1929
1930,TER,94538,832610,1,3,Centerville,False,1930
1931,AVE,94538,832210,1,3,Centerville,False,1931
1932,DR,94538,832620,2,3,Centerville,False,1932
1933,WAY,94538,832600,1,3,Centerville,False,1933
1934,AVE,94536,835200,0,3,Centerville,True,1934
1935,ST,94536,835100,0,3,Centerville,False,1935
1936,BLVD,94538,832700,2,3,Centerville,True,1936
1937,DR,94538,832800,0,3,Centerville,False,1937
1938,DR,94538,832800,0,3,Centerville,False,1938
1939,LN,94538,832900,0,3,Centerville,False,1939
1940,WAY,94538,832900,0,3,Centerville,False,1940
1941,AVE,94538,835310,0,3,Downtown / BART,True,1941
1942,BLVD,94536,832210,1,3,Centerville,True,1942
1943,BLVD,94538,835310,0,3,Downtown / BART,True,1943
1944,DR,94538,832610,2,3,Centerville,False,1944
1945,CT,94538,832600,1,3,Centerville,False,1945
1946,CMN,94536,835100,0,3,Centerville,False,1946
1947,TER,94536,835000,0,3,Downtown / BART,False,1947
1948,DR,94538,832900,0,3,Centerville,False,1948
1949,CT,94536,835400,0,3,Downtown / BART,False,1949
1950,WAY,94536,832400,0,3,Centerville,False,1950
1951,DR,94536,832400,0,3,Centerville,False,1951
1952,RD,94538,832810,0,3,Centerville,False,1952
1953,BLVD,94536,835000,0,3,Downtown / BART,False,1953
1954,AVE,94538,832610,1,3,Centerville,False,1954
1955,DR,94538,832800,0,3,Centerville,False,1955
1956,AVE,94538,835300,0,3,Downtown / BART,True,1956
1957,ST,94536,835200,0,3,Centerville,True,1957
1958,DR,94538,832620,2,3,Centerville,False,1958
1959,CMN,94538,835310,0,3,Downtown / BART,False,1959
1960,CMN,94536,835100,0,3,Centerville,False,1960
1961,AVE,94538,835300,0,3,Downtown / BART,False,1961
1962,TER,94538,835420,0,3,Downtown / BART,False,1962
1963,BLVD,94538,835310,0,3,Downtown / BART,True,1963
1964,DR,94538,832810,0,3,Centerville,False,1964
1965,BLVD,94538,832700,1,3,Centerville,True,1965
1966,PKWY,94536,835100,0,3,Centerville,False,1966
1967,AVE,94538,832800,0,3,Centerville,False,1967
1968,RD,94536,832400,0,3,Centerville,True,1968
1969,CMN,94538,835310,0,3,Downtown / BART,False,1969
1970,CT,94536,835400,0,3,Downtown / BART,False,1970
1971,WAY,94536,832400,0,3,Centerville,False,1971
1972,CMN,94538,835310,0,3,Downtown / BART,False,1972
1973,CT,94536,831730,0,3,Downtown / BART,False,1973
1974,PL,94538,832910,0,3,Centerville,False,1974
1975,DR,94538,832620,2,3,Centerville,False,1975
1976,RD,94536,832400,0,3,Centerville,True,1976
1977,DR,94538,832620,2,3,Centerville,False,1977
1978,DR,94536,832210,2,3,Centerville,False,1978
1979,AVE,94538,832400,0,3,Centerville,True,1979
1980,AVE,94536,835500,0,3,Downtown / BART,False,1980
1981,ST,94538,832800,0,3,Centerville,False,1981
1982,CT,94538,832900,0,3,Centerville,False,1982
1983,BLVD,94538,835310,0,3,Downtown / BART,True,1983
1984,PL,94538,832910,0,3,Centerville,False,1984
1985,ST,94536,835000,0,3,Downtown / BART,True,1985
1986,ST,94536,835410,0,3,Downtown / BART,False,1986
1987,WAY,94536,835410,0,3,Downtown / BART,False,1987
1988,ST,94536,835300,0,3,Downtown / BART,True,1988
1989,WAY,94536,832400,0,3,Centerville,False,1989
1990,BLVD,94538,832700,2,3,Centerville,True,1990
1991,ST,94538,832800,0,3,Centerville,False,1991
1992,WAY,94538,832710,0,3,Centerville,False,1992
1993,CMN,94538,835310,0,3,Downtown / BART,False,1993
1994,TER,94538,832910,0,3,Centerville,False,1994
1995,BLVD,94536,835000,0,3,Downtown / BART,True,1995
1996,PL,94538,832910,0,3,Centerville,False,1996
1997,RD,94538,832710,0,3,Centerville,False,1997
1998,AVE,94536,832400,0,3,Centerville,False,1998
1999,ST,94536,835200,0,3,Centerville,True,1999
2000,CMN,94538,835310,0,3,Downtown / BART,False,2000
2001,BLVD,94538,832700,2,3,Centerville,True,2001
2002,AVE,94536,835040,0,3,Downtown / BART,False,2002
2003,DR,94538,832800,0,3,Centerville,False,2003
2004,AVE,94538,832400,0,3,Centerville,True,2004
2005,AVE,94538,832210,1,3,Centerville,True,2005
2006,TER,94538,832910,0,3,Centerville,False,2006
2007,AVE,94536,835300,0,3,Downtown / BART,True,2007
2008,CMN,94536,835100,0,3,Centerville,False,2008
2009,AVE,94538,835300,0,3,Downtown / BART,True,2009
2010,ST,94536,835400,0,3,Downtown / BART,True,2010
2011,ST,94538,832810,0,3,Centerville,False,2011
2012,DR,94538,832610,2,3,Centerville,True,2012
2013,BLVD,94538,835310,0,3,Downtown / BART,True,2013
2014,ST,94536,832210,1,3,Centerville,True,2014
2015,DR,94536,835400,0,3,Downtown / BART,False,2015
2016,ST,94536,835200,0,3,Centerville,True,2016
2017,DR,94538,832620,2,3,Centerville,False,2017
2018,WAY,94538,832600,1,3,Centerville,False,2018
2019,DR,94538,832810,0,3,Centerville,False,2019
2020,PL,94538,832910,0,3,Centerville,False,2020
2021,BLVD,94538,832700,2,3,Centerville,True,2021
2022,CT,94536,832110,0,3,Centerville,False,2022
2023,CT,94536,831730,0,3,Downtown / BART,False,2023
2024,DR,94536,832400,0,3,Centerville,False,2024
2025,AVE,94536,835040,0,3,Downtown / BART,False,2025
2026,AVE,94538,832400,0,3,Centerville,True,2026
2027,DR,94538,832900,0,3,Centerville,False,2027
2028,CMN,94536,835000,0,3,Downtown / BART,False,2028
2029,DR,94538,832900,0,3,Centerville,False,2029
2030,CT,94536,831730,0,3,Downtown / BART,False,2030
2031,CMN,94538,832620,2,3,Centerville,False,2031
2032,CT,94538,832600,1,3,Centerville,False,2032
2033,DR,94536,832210,2,3,Centerville,False,2033
2034,CT,94536,835040,0,3,Downtown / BART,False,2034
2035,BLVD,94538,835310,0,3,Downtown / BART,True,2035
2036,ST,94538,835310,0,3,Downtown / BART,True,2036
2037,CMN,94538,835310,0,3,Downtown / BART,False,2037
2038,BLVD,94538,835310,0,3,Downtown / BART,True,2038
2039,ST,94538,832810,0,3,Centerville,False,2039
2040,PKWY,94536,835200,0,3,Centerville,True,2040
2041,CMN,94538,835310,0,3,Downtown / BART,False,2041
2042,PL,94538,832910,0,3,Centerville,False,2042
2043,CMN,94538,832910,0,3,Centerville,False,2043
2044,DR,94536,835300,0,3,Downtown / BART,True,2044
2045,AVE,94536,835000,0,3,Downtown / BART,False,2045
2046,CT,94538,832600,1,3,Centerville,False,2046
2047,CT,94536,835100,0,3,Centerville,False,2047
2048,BLVD,94536,835500,0,3,Downtown / BART,False,2048
2049,DR,94536,835300,0,3,Downtown / BART,True,2049
2050,DR,94536,835400,0,3,Downtown / BART,False,2050
2051,PL,94538,832910,0,3,Centerville,False,2051
2052,LOOP,94536,835010,0,3,Centerville,False,2052
2053,WAY,94538,832620,1,3,Centerville,False,2053
2054,DR,94536,835400,0,3,Downtown / BART,True,2054
2055,AVE,94538,835300,0,3,Downtown / BART,False,2055
2056,TER,94536,835100,0,3,Centerville,False,2056
2057,PL,94538,832910,0,3,Centerville,False,2057
2058,ST,94536,835300,0,3,Downtown / BART,True,2058
2059,DR,94538,832810,0,3,Centerville,False,2059
2060,TER,94538,832910,0,3,Centerville,False,2060
2061,DR,94536,832210,2,3,Centerville,False,2061
2062,RD,94538,832900,0,3,Centerville,False,2062
2063,DR,94536,832400,0,3,Centerville,False,2063
2064,PL,94538,832910,0,3,Centerville,False,2064
2065,CMN,94536,835400,0,3,Downtown / BART,False,2065
2066,RD,94538,832710,0,3,Centerville,False,2066
2067,TER,94536,835500,0,3,Downtown / BART,False,2067
2068,DR,94536,832400,0,3,Centerville,False,2068
2069,DR,94538,835310,0,3,Downtown / BART,True,2069
2070,BLVD,94538,835310,0,3,Downtown / BART,False,2070
2071,ST,94538,832800,0,3,Centerville,False,2071
2072,CT,94536,835400,0,3,Downtown / BART,False,2072
2073,RD,94538,832810,0,3,Centerville,True,2073
2074,ST,94538,832800,0,3,Centerville,False,2074
2075,DR,94538,832620,1,3,Centerville,False,2075
2076,BLVD,94536,835000,0,3,Downtown / BART,True,2076
2077,AVE,94536,835300,0,3,Downtown / BART,True,2077
2078,CMN,94536,835300,0,3,Downtown / BART,False,2078
2079,AVE,94536,835400,0,3,Downtown / BART,False,2079
2080,DR,94536,835100,0,3,Centerville,False,2080
2081,DR,94538,832810,0,3,Centerville,True,2081
2082,ST,94538,832800,0,3,Centerville,False,2082
2083,AVE,94538,832800,0,3,Centerville,False,2083
2084,DR,94538,832620,2,3,Centerville,False,2084
2085,DR,94538,832710,0,3,Centerville,False,2085
2086,ST,94536,835400,0,3,Downtown / BART,False,2086
2087,AVE,94538,835310,0,3,Downtown / BART,True,2087
2088,WAY,94538,832620,2,3,Centerville,False,2088
2089,CT,94538,832810,0,3,Centerville,False,2089
2090,ST,94536,835010,0,3,Centerville,False,2090
2091,DR,94536,832110,0,3,Centerville,False,2091
2092,PL,94538,832910,0,3,Centerville,False,2092
2093,TER,94538,832910,0,3,Centerville,False,2093
2094,AVE,94538,832810,0,3,Centerville,False,2094
2095,TER,94536,835200,0,3,Centerville,False,2095
2096,BLVD,94538,835310,0,3,Downtown / BART,True,2096
2097,PL,94538,832910,0,3,Centerville,False,2097
2098,DR,94538,832810,0,3,Centerville,False,2098
2099,AVE,94536,835040,0,3,Downtown / BART,True,2099
2100,ST,94536,835200,0,3,Centerville,True,2100
2101,CMN,94538,835310,0,3,Downtown / BART,False,2101
2102,BLVD,94538,832700,2,3,Centerville,True,2102
2103,CMN,94538,832610,1,3,Centerville,False,2103
2104,BLVD,94538,832700,2,3,Centerville,True,2104
2105,CT,94536,835010,0,3,Centerville,False,2105
2106,CMN,94536,835000,0,3,Downtown / BART,False,2106
2107,BLVD,94538,835310,0,3,Downtown / BART,True,2107
2108,AVE,94536,835300,0,3,Downtown / BART,True,2108
2109,ST,94536,835300,0,3,Downtown / BART,True,2109
2110,BLVD,94538,835310,0,3,Downtown / BART,True,2110
2111,AVE,94536,835000,0,3,Downtown / BART,False,2111
2112,BLVD,94538,832700,2,3,Centerville,True,2112
2113,BLVD,94538,835310,0,3,Downtown / BART,True,2113
2114,ST,94536,835200,0,3,Centerville,True,2114
2115,WAY,94538,832610,2,3,Centerville,True,2115
2116,CT,94538,832800,0,3,Centerville,False,2116
2117,DR,94538,832900,0,3,Centerville,False,2117
2118,BLVD,94536,832210,1,3,Centerville,True,2118
2119,AVE,94538,832810,0,3,Centerville,False,2119
2120,LOOP,94536,835010,0,3,Centerville,False,2120
2121,PL,94536,835000,0,3,Downtown / BART,False,2121
2122,BLVD,94538,835310,0,3,Downtown / BART,True,2122
2123,RD,94538,832810,0,3,Centerville,True,2123
2124,WAY,94536,832400,0,3,Centerville,False,2124
2125,AVE,94538,832800,0,3,Centerville,False,2125
2126,WAY,94536,835100,0,3,Centerville,False,2126
2127,WAY,94538,832600,1,3,Centerville,True,2127
2128,DR,94538,832800,0,3,Centerville,False,2128
2129,DR,94538,832800,0,3,Centerville,False,2129
2130,PL,94538,832910,0,3,Centerville,False,2130
2131,WAY,94538,832900,0,3,Centerville,False,2131
2132,BLVD,94538,832810,0,3,Centerville,False,2132
2133,ST,94538,832600,1,3,Centerville,False,2133
2134,WAY,94538,832900,0,3,Centerville,False,2134
2135,WAY,94536,832110,0,3,Centerville,False,2135
2136,DR,94538,832810,0,3,Centerville,False,2136
2137,AVE,94538,835300,0,3,Downtown / BART,True,2137
2138,DR,94536,832400,0,3,Centerville,False,2138
2139,AVE,94536,835400,0,3,Downtown / BART,False,2139
2140,BLVD,94538,832620,2,3,Centerville,False,2140
2141,ST,94536,835300,0,3,Downtown / BART,True,2141
2142,DR,94538,832810,0,3,Centerville,False,2142
2143,CT,94538,832800,0,3,Centerville,False,2143
2144,DR,94536,835300,0,3,Downtown / BART,True,2144
2145,AVE,94538,832210,1,3,Centerville,True,2145
2146,CT,94536,835410,0,3,Downtown / BART,False,2146
2147,RD,94538,832600,1,3,Centerville,False,2147
2148,AVE,94536,835420,0,3,Downtown / BART,False,2148
2149,DR,94538,832800,0,3,Centerville,False,2149
2150,DR,94538,832600,1,3,Centerville,False,2150
2151,CT,94536,831730,0,3,Downtown / BART,False,2151
2152,DR,94536,835400,0,3,Downtown / BART,False,2152
2153,PL,94536,835000,0,3,Downtown / BART,False,2153
2154,CT,94536,835400,0,3,Downtown / BART,False,2154
2155,PL,94536,835500,0,3,Downtown / BART,False,2155
2156,CMN,94538,832620,2,3,Centerville,False,2156
2157,CT,94536,835040,0,3,Downtown / BART,False,2157
2158,PL,94536,835500,0,3,Downtown / BART,False,2158
2159,RD,94538,832900,0,3,Centerville,False,2159
2160,BLVD,94538,832700,2,3,Centerville,True,2160
2161,DR,94538,832810,0,3,Centerville,False,2161
2162,AVE,94538,835310,0,3,Downtown / BART,True,2162
2163,CMN,94538,835310,0,3,Downtown / BART,False,2163
2164,BLVD,94536,835100,0,3,Centerville,True,2164
2165,ST,94538,832710,0,3,Centerville,False,2165
2166,BLVD,94538,835310,0,3,Downtown / BART,True,2166
2167,BLVD,94538,835310,0,3,Downtown / BART,True,2167
2168,AVE,94538,835300,0,3,Downtown / BART,True,2168
2169,AVE,94536,835500,0,3,Downtown / BART,False,2169
2170,DR,94538,832810,0,3,Centerville,False,2170
2171,DR,94538,832600,1,3,Centerville,False,2171
2172,CT,94536,831730,0,3,Downtown / BART,False,2172
2173,WAY,94536,832210,2,3,Centerville,False,2173
2174,AVE,94538,832710,0,3,Centerville,False,2174
2175,CMN,94538,835310,0,3,Downtown / BART,False,2175
2176,BLVD,94538,835310,0,3,Downtown / BART,True,2176
2177,RD,94538,832900,0,3,Centerville,False,2177
2178,DR,94538,832610,2,3,Centerville,True,2178
2179,DR,94538,832610,2,3,Centerville,True,2179
2180,PL,94538,832910,0,3,Centerville,False,2180
2181,DR,94538,832810,0,3,Centerville,False,2181
2182,ST,94538,832600,1,3,Centerville,False,2182
2183,ST,94536,835200,0,3,Centerville,True,2183
2184,BLVD,94536,832210,1,3,Centerville,True,2184
2185,ST,94538,832810,0,3,Centerville,False,2185
2186,ST,94538,832810,0,3,Centerville,False,2186
2187,AVE,94536,835500,0,3,Downtown / BART,False,2187
2188,WAY,94538,832620,2,3,Centerville,False,2188
2189,DR,94536,835300,0,3,Downtown / BART,True,2189
2190,DR,94538,832810,0,3,Centerville,False,2190
2191,PL,94538,832910,0,3,Centerville,False,2191
2192,AVE,94538,832400,0,3,Centerville,True,2192
2193,ST,94538,832800,0,3,Centerville,False,2193
2194,DR,94536,832400,0,3,Centerville,False,2194
2195,AVE,94538,832620,2,3,Centerville,False,2195
2196,AVE,94536,835500,0,3,Downtown / BART,True,2196
2197,WAY,94536,832400,0,3,Centerville,False,2197
2198,PL,94538,832910,0,3,Centerville,False,2198
2199,CT,94538,832900,0,3,Centerville,False,2199
2200,AVE,94536,835300,0,3,Downtown / BART,True,2200
2201,AVE,94538,835300,0,3,Downtown / BART,True,2201
2202,CT,94536,835010,0,3,Centerville,False,2202
2203,ST,94536,835000,0,3,Downtown / BART,False,2203
2204,BLVD,94538,835310,0,3,Downtown / BART,True,2204
2205,BLVD,94538,835310,0,3,Downtown / BART,True,2205
2206,WAY,94538,832710,0,3,Centerville,False,2206
2207,BLVD,94538,832700,2,3,Centerville,True,2207
2208,ST,94536,835200,0,3,Centerville,False,2208
2209,DR,94536,832210,2,3,Centerville,False,2209
2210,RD,94538,832600,1,3,Centerville,False,2210
2211,WAY,94538,832900,0,3,Centerville,False,2211
2212,WAY,94536,835410,0,3,Downtown / BART,False,2212
2213,BLVD,94536,835100,0,3,Centerville,False,2213
2214,BLVD,94538,835310,0,3,Downtown / BART,True,2214
2215,CT,94538,832910,0,3,Centerville,False,2215
2216,WAY,94538,832610,2,3,Centerville,True,2216
2217,BLVD,94538,835310,0,3,Downtown / BART,True,2217
2218,RD,94538,832900,0,3,Centerville,False,2218
2219,CT,94538,832800,0,3,Centerville,False,2219
2220,AVE,94536,835000,0,3,Downtown / BART,False,2220
2221,CMN,94538,832610,1,3,Centerville,False,2221
2222,PKWY,94536,835100,0,3,Centerville,False,2222
2223,AVE,94536,835040,0,3,Downtown / BART,False,2223
2224,CMN,94536,835300,0,3,Downtown / BART,False,2224
2225,DR,94536,832110,0,3,Centerville,False,2225
2226,CT,94536,835010,0,3,Centerville,False,2226
2227,RD,94538,832810,0,3,Centerville,True,2227
2228,DR,94538,832610,2,3,Centerville,True,2228
2229,BLVD,94538,835310,0,3,Downtown / BART,True,2229
2230,AVE,94536,835500,0,3,Downtown / BART,False,2230
2231,CT,94538,832600,1,3,Centerville,False,2231
2232,CT,94538,832900,0,3,Centerville,False,2232
2233,AVE,94538,835300,0,3,Downtown / BART,True,2233
2234,CT,94538,832600,1,3,Centerville,False,2234
2235,CT,94536,831730,0,3,Downtown / BART,False,2235
2236,PL,94538,832910,0,3,Centerville,False,2236
2237,CT,94538,832600,1,3,Centerville,False,2237
2238,CMN,94536,835400,0,3,Downtown / BART,False,2238
2239,CMN,94538,835310,0,3,Downtown / BART,False,2239
2240,AVE,94538,832710,0,3,Centerville,False,2240
2241,DR,94536,832110,0,3,Centerville,False,2241
2242,BLVD,94538,835310,0,3,Downtown / BART,True,2242
2243,ST,94536,835200,0,3,Centerville,True,2243
2244,BLVD,94536,835100,0,3,Centerville,True,2244
2245,PL,94538,832910,0,3,Centerville,False,2245
2246,CMN,94536,835100,0,3,Centerville,True,2246
2247,CT,94536,835100,0,3,Centerville,False,2247
2248,WAY,94538,832800,0,3,Centerville,False,2248
2249,BLVD,94538,832700,1,3,Centerville,False,2249
2250,TER,94538,832910,0,3,Centerville,False,2250
2251,WAY,94538,832900,0,3,Centerville,False,2251
2252,DR,94538,832610,2,3,Centerville,True,2252
2253,TER,94536,835100,0,3,Centerville,True,2253
2254,BLVD,94538,832700,1,3,Centerville,False,2254
2255,DR,94538,832620,2,3,Centerville,False,2255
2256,CMN,94536,835100,0,3,Centerville,False,2256
2257,DR,94536,835400,0,3,Downtown / BART,False,2257
2258,WAY,94538,832710,0,3,Centerville,False,2258
2259,DR,94538,832810,0,3,Centerville,False,2259
2260,BLVD,94538,835310,0,3,Downtown / BART,False,2260
2261,WAY,94538,832610,2,3,Centerville,True,2261
2262,BLVD,94538,835310,0,3,Downtown / BART,True,2262
2263,WAY,94536,835040,0,3,Downtown / BART,False,2263
2264,TER,94536,835100,0,3,Centerville,False,2264
2265,BLVD,94536,835500,0,3,Downtown / BART,False,2265
2266,ST,94536,835300,0,3,Downtown / BART,True,2266
2267,CMN,94538,832910,0,3,Centerville,False,2267
2268,DR,94538,832810,0,3,Centerville,False,2268
2269,CT,94538,832810,0,3,Centerville,False,2269
2270,ST,94536,832110,0,3,Centerville,False,2270
2271,TER,94538,832610,1,3,Centerville,False,2271
2272,ST,94538,835310,0,3,Downtown / BART,True,2272
2273,BLVD,94538,832700,2,3,Centerville,True,2273
2274,DR,94538,835310,0,3,Downtown / BART,True,2274
2275,BLVD,94538,832700,1,3,Centerville,False,2275
2276,CT,94536,831730,0,3,Downtown / BART,False,2276
2277,AVE,94538,832600,1,3,Centerville,False,2277
2278,PKWY,94536,835200,0,3,Centerville,True,2278
2279,CMN,94536,835100,0,3,Centerville,True,2279
2280,ST,94538,832810,0,3,Centerville,False,2280
2281,AVE,94536,835500,0,3,Downtown / BART,True,2281
2282,ST,94536,835300,0,3,Downtown / BART,True,2282
2283,DR,94538,832610,2,3,Centerville,True,2283
2284,CMN,94538,835310,0,3,Downtown / BART,False,2284
2285,CMN,94538,832620,2,3,Centerville,False,2285
2286,AVE,94536,835300,0,3,Downtown / BART,True,2286
2287,BLVD,94538,832700,2,3,Centerville,True,2287
2288,ST,94538,832800,0,3,Centerville,False,2288
2289,ST,94536,835000,0,3,Downtown / BART,True,2289
2290,DR,94538,832620,2,3,Centerville,False,2290
2291,CMN,94538,832610,1,3,Centerville,False,2291
2292,WAY,94538,832600,1,3,Centerville,False,2292
2293,BLVD,94538,832700,2,3,Centerville,True,2293
2294,PKWY,94536,835000,0,3,Downtown / BART,True,2294
2295,AVE,94538,832400,0,3,Centerville,False,2295
2296,DR,94536,835400,0,3,Downtown / BART,False,2296
2297,CT,94538,832800,0,3,Centerville,False,2297
2298,AVE,94536,835500,0,3,Downtown / BART,False,2298
2299,CT,94538,832900,0,3,Centerville,False,2299
2300,DR,94536,832210,2,3,Centerville,False,2300
2301,AVE,94538,832210,1,3,Centerville,False,2301
2302,BLVD,94538,832700,2,3,Centerville,True,2302
2303,AVE,94538,832710,0,3,Centerville,False,2303
2304,CT,94538,832900,0,3,Centerville,False,2304
2305,DR,94538,832810,0,3,Centerville,False,2305
2306,PKWY,94536,835200,0,3,Centerville,True,2306
2307,AVE,94538,832600,1,3,Centerville,False,2307
2308,ST,94538,832600,1,3,Centerville,False,2308
2309,ST,94536,835040,0,3,Downtown / BART,False,2309
2310,DR,94538,832600,1,3,Centerville,False,2310
2311,CT,94536,835400,0,3,Downtown / BART,False,2311
2312,ST,94538,832600,1,3,Centerville,False,2312
2313,DR,94538,832810,0,3,Centerville,False,2313
